name,anime_debut,manga_debut,affiliation,origin,aliases,height,bounty,dfname,dftype,haoshoku,kenbunshoku,busoshoku,image
Papaneel,621.0,540.0,,Grand Line ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a5/Papaneel_Portrait.png/revision/latest?cb=20191225095151
Papas,1039.0,1066.0,Kid Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/53/Papas_Portrait.png/revision/latest?cb=20230625180646
Pankuta Dakeyan,525.0,422.0,,Grand Line,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/04/Pankuta_Dakeyan_Portrait.png/revision/latest?cb=20200915053937
Pandawoman,517.0,409.0,Easter egg,Calm Belt ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/fb/Pandawoman_Portrait.png/revision/latest?cb=20130603012155
Pandora,867.0,837.0,Carmel,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/7d/Pandora_Portrait.png/revision/latest?cb=20190706082716
Palms,553.0,470.0,His own crew,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/16/Palms_Portrait.png/revision/latest?cb=20191214032811
Pagaya,239.0,154.0,,Grand Line ,,179.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/d0/Pagaya_Portrait.png/revision/latest?cb=20190517050324
Outlook III,585.0,496.0,Goa Kingdom (High Town),,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/ea/Outlook_III_Portrait.png/revision/latest?cb=20231111012440
Page One,929.0,923.0,Beasts Pirates (Tobiroppo),Grand Line,,171.0,290000000,"Ryu Ryu no Mi, Model: Spinosaurus",Zoan,False,True,True,https://static.wikia.nocookie.net/onepiece/images/9/9f/Page_One_Portrait.png/revision/latest?cb=20210801142119
Pandaman,44.0,16.0,,Tibet,,200.0,3333333,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/e1/Pandaman_Portrait.png/revision/latest?cb=20130603013701
Oran,391.0,275.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/3/34/Oran_Portrait.png/revision/latest?cb=20200420083351
Orlumbus,704.0,632.0,Yonta Maria Grand Fleet,Grand Line ,Massacre Ruler,480.0,148000000,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c4/Orlumbus_Portrait.png/revision/latest?cb=20200426052917
Ossamondo,552.0,461.0,Spade Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a4/Ossamondo_Portrait.png/revision/latest?cb=20200507085413
Omasa,952.0,946.0,,,Blood Letter Omasa,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/ba/Omasa_Portrait.png/revision/latest?cb=20210404102600
Oliva,,,Whitebeard Pirates (former),,,,0,,,False,False,False,
Otohime,621.0,539.0,Neptune Family,Grand Line ,Incarnation of Love,224.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/d4/Otohime_Portrait.png/revision/latest?cb=20191225090133
Onimaru,936.0,932.0,Shimotsuki Family (Shimotsuki Ushimaru),,"Gyukimaru,Gyukimaru on Oihagi Bridge",428.0,0,"Hito Hito no Mi, Model: Onyudo",Zoan,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/45/Onimaru_Portrait.png/revision/latest?cb=20231015082500
Onigumo,420.0,302.0,Marines,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/17/Onigumo_Portrait.png/revision/latest?cb=20180725022522
Oli,1076.0,,Red Hair Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a6/Oli_Portrait.png/revision/latest?cb=20230326163934
Okome,224.0,146.0,Hokahoka Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/b8/Okome_Portrait.png/revision/latest?cb=20200915044944
Oimo,377.0,265.0,World Government (defected),Grand Line ,,1600.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/47/Oimo_Portrait.png/revision/latest?cb=20190121142253
Okame,163.0,100.0,Suna Suna Clan (former),,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/6/68/Okame_Portrait.png/revision/latest?cb=20200112082152
Oide,909.0,890.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/59/Oide_Portrait.png/revision/latest?cb=20210506141948
Octopako,203.0,531.0,,Grand Line ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/7e/Octopako_Portrait.png/revision/latest?cb=20150521034643
Ohm,241.0,155.0,God's Army (former),Sky Islands ,Skybreeder,189.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/23/Ohm_Portrait.png/revision/latest?cb=20190517052046
Ochoku,957.0,958.0,Rocks Pirates (former),,,,0,,,False,False,False,
Nyasha,842.0,806.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/bc/Nyasha_Portrait.png/revision/latest?cb=20171102220454
Nure-Onna,998.0,1013.0,Beasts Pirates,,,,0,,Zoan,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c5/Nure-Onna_Portrait.png/revision/latest?cb=20221220154036
Nugire Yainu,37.0,10.0,Black Cat Pirates,East Blue,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/13/Nugire_Yainu_Portrait.png/revision/latest?cb=20200112122935
Oars,456.0,350.0,Thriller Bark Pirates,North Blue,"Devil,Oars the Continent-Puller",,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a6/Oars_Portrait.png/revision/latest?cb=20200119072437
Noriko,940.0,937.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/b9/Noriko_Portrait.png/revision/latest?cb=20211213183437
Nubon,711.0,641.0,Tontatta Kingdom,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/51/Nubon_Portrait.png/revision/latest?cb=20141206184709
Nora Gitsune,598.0,518.0,Fake Straw Hat Crew,East Blue,,103.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/21/Nora_Gitsune_Portrait.png/revision/latest?cb=20220904001028
Nosgarl,579.0,,Ally of the Whitebeard Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/dd/Nosgarl_Portrait.png/revision/latest?cb=20221020133520
Nola,255.0,168.0,Shandia,,Master of the Sky,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/3/3f/Nola_Portrait.png/revision/latest?cb=20140924181800
Nokotti,936.0,932.0,Beasts Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/01/Nokotti_Portrait.png/revision/latest?cb=20210910143711
Nojiko,70.0,31.0,,East Blue,,170.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/22/Nojiko_Portrait.png/revision/latest?cb=20210612110225
Noble Croc,831.0,791.0,Big Mom Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/e8/Noble_Croc_Portrait.png/revision/latest?cb=20180719072107
Nitro,651.0,571.0,Big Mom Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/2e/Nitro_Portrait.png/revision/latest?cb=20180630064934
Ninth,558.0,,Ally of the Whitebeard Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/77/Ninth_Portrait.png/revision/latest?cb=20221020133534
Ninjin,23.0,9.0,Usopp Pirates (disbanded),East Blue ,,127.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/4f/Ninjin_Portrait.png/revision/latest?cb=20200113060211
Nika,1018.0,1040.0,,,Sun God Nika,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c9/Nika_Portrait.png/revision/latest?cb=20191225100331
Nigeratta,398.0,278.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/9/92/Nigeratta_Portrait.png/revision/latest?cb=20200530211223
Nico Robin,114.0,67.0,Straw Hat Pirates,West Blue,"Miss All Sunday,Devil Child,Light of the Revolution",188.0,930000000,Hana Hana no Mi,Paramecia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/9/90/Nico_Robin_Post_Timeskip_Portrait.png/revision/latest?cb=20240110100209
Nezumi,69.0,31.0,Marines,East Blue,,182.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/3/36/Nezumi_Portrait.png/revision/latest?cb=20200112122431
Nerona Imu,1085.0,,World Government (First Twenty),,,,0,,,False,False,False,
Nero,367.0,257.0,CP9 (former),West Blue,Nero the Sea Weasel,202.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/1d/Nero_Portrait.png/revision/latest?cb=20191224054406
Nerine,514.0,408.0,Kuja,Calm Belt ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a7/Nerine_Portrait.png/revision/latest?cb=20190725101745
Nico Olvia,392.0,275.0,Ohara Archaeologists,West Blue ,,186.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/0/01/Nico_Olvia_Portrait.png/revision/latest?cb=20200420073845
Neptune,611.0,530.0,Neptune Family,Grand Line ,"God of the Sea,Great Knight of the Sea",1220.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/bc/Neptune_Portrait.png/revision/latest?cb=20200114052529
Nekomamushi,809.0,756.0,Mokomo Dukedom,Grand Line ,Master Nekomamushi,522.0,0,,,False,False,True,https://static.wikia.nocookie.net/onepiece/images/f/f3/Nekomamushi_Portrait.png/revision/latest?cb=20200704051021
Negikuma Maria,133.0,80.0,,Grand Line ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c6/Negikuma_Maria_Portrait.png/revision/latest?cb=20200122092152
Neggy,906.0,884.0,Levely,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/1c/Neggy_Portrait.png/revision/latest?cb=20190516234456
Nefertari Titi,215.0,129.0,Arabasta Kingdom,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/6/65/Nefertari_Titi_Portrait.png/revision/latest?cb=20200112081425
Nazu Ketagari,,,Marines,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/df/Nazu_Ketagari_Portrait.png/revision/latest?cb=20191005024257
Nefertari D. Lili,1084.0,,Arabasta Kingdom,Grand Line ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a9/Nefertari_D._Lili_Portrait.png/revision/latest?cb=20230521161135
Nefertari Cobra,142.0,91.0,Arabasta Kingdom,Grand Line ,,182.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/f2/Nefertari_Cobra_Portrait.png/revision/latest?cb=20190411223021
Mummy Mee,79.0,35.0,World Government Orphanage,East Blue ,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a5/Mummy_Mee_Portrait.png/revision/latest?cb=20200112121333
Mummy,706.0,652.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/8/8c/Mummy_Portrait.png/revision/latest?cb=20141206185521
Mukkashimi Tower,707.0,637.0,,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/e8/Mukkashimi_Tower_Portrait.png/revision/latest?cb=20150506205922
Muchana,536.0,437.0,Impel Down,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/d1/Muchana_Portrait.png/revision/latest?cb=20200915052006
Mugren,966.0,966.0,Roger Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/cd/Mugren_Portrait.png/revision/latest?cb=20210404031157
Nefertari Vivi,103.0,62.0,Arabasta Kingdom (Nefertari Family),Grand Line ,Miss Wednesday,169.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/3/39/Nefertari_Vivi_Portrait.png/revision/latest?cb=20180629074747
Mr. Shimizu,107.0,64.0,Baroque Works,Grand Line,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/52/Mr._Shimizu_Portrait.png/revision/latest?cb=20171107232546
Sapoten Graveyard,107.0,64.0,,,,,0,,,False,False,False,
Mr. Momora,966.0,966.0,Roger Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/2a/Mr._Momora_Portrait.png/revision/latest?cb=20210321040335
Mr. Love,206.0,125.0,Baroque Works (Billions),,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c2/Mr._Love_Portrait.png/revision/latest?cb=20191229082832
Mr. Mellow,159.0,95.0,Baroque Works (Billions),,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/f9/Mr._Mellow_Portrait.png/revision/latest?cb=20191229082313
Mr. Beans,106.0,64.0,Baroque Works,Grand Line,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/78/Mr._Beans_Portrait.png/revision/latest?cb=20191229082417
Mr. 10,155.0,91.0,Baroque Works,,Mr. 10,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/15/Mr._10_Portrait.png/revision/latest?cb=20230423210710
Mr. 13,105.0,63.0,Baroque Works (former),Grand Line,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/43/Mr._13_Portrait.png/revision/latest?cb=20130626060754
Mr. 12,155.0,91.0,Baroque Works,,Mr. 12,,0,,,False,False,False,
Mr. 11,128.0,79.0,Baroque Works,Grand Line,Mr. 11,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/8/8e/Mr._11_Portrait.png/revision/latest?cb=20191229082206
Mr. 7,205.0,124.0,Baroque Works,,Mr. 7,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/4a/Mr._7_Portrait.png/revision/latest?cb=20191229081029
Mr. 9,103.0,62.0,Baroque Works (former),Grand Line,Mr. 9,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/28/Mr._9_Portrait.png/revision/latest?cb=20200705082257
Mr. 7,190.0,116.0,Baroque Works,,Mr. 7,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/4a/Mr._7_Portrait.png/revision/latest?cb=20191229081029
Mozambia,234.0,151.0,Marines,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/d0/Mozambia_Portrait.png/revision/latest?cb=20191007064038
Mouseman,915.0,901.0,Beasts Pirates,,,,0,,Zoan,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/5b/Mouseman_Portrait.png/revision/latest?cb=20190914073729
Mountain Ricky,313.0,217.0,Foxy Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/6/6b/Mountain_Ricky_Portrait.png/revision/latest?cb=20180830063709
Mountain God,960.0,960.0,Kozuki Family,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/43/Mountain_God_Portrait.png/revision/latest?cb=20210207035321
Moyle,272.0,178.0,Divine Squad,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/6/6f/Moyle_Portrait.png/revision/latest?cb=20190517050756
Mousse,287.0,187.0,Shandia,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/5b/Mousse_Portrait.png/revision/latest?cb=20190517044238
Moodie,43.0,20.0,,East Blue,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c4/Moodie_Portrait.png/revision/latest?cb=20200112112601
Mr. 6,155.0,91.0,Baroque Works,,Mr. 6,,0,,,False,False,False,
Mont Blanc Cricket,227.0,148.0,Saruyama Alliance,North Blue,,242.0,25000000,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/b5/Mont_Blanc_Cricket_Portrait.png/revision/latest?cb=20200629095011
Monster,1.0,489.0,Red Hair Pirates,East Blue,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/f/f4/Monster_Portrait.png/revision/latest?cb=20211201181034
Mounblutain,598.0,517.0,Fake Straw Hat Crew,East Blue,,294.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/d7/Mounblutain_Portrait.png/revision/latest?cb=20200112121719
Motzel,43.0,20.0,,East Blue,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/e/e5/Motzel_Portrait.png/revision/latest?cb=20200112112632
Mont Blanc Noland,286.0,187.0,Lvneel,North Blue,Liar Noland,220.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/3/3d/Mont_Blanc_Noland_Portrait.png/revision/latest?cb=20200505020332
Mosh,1038.0,1065.0,Kid Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/9/96/Mosh_Portrait.png/revision/latest?cb=20230611032934
Monkey D. Luffy,1.0,1.0,Straw Hat Pirates,East Blue ,"Lucy,Straw Hat Luffy",174.0,3000000000,"Gomu Gomu no Mi(Hito Hito no Mi, Model: Nika)",Zoan),True,True,True,https://static.wikia.nocookie.net/onepiece/images/a/a9/Monkey_D._Luffy_Portrait.png/revision/latest?cb=20231117001313
Monjii,807.0,756.0,Mokomo Dukedom,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a0/Monjii_Portrait.png/revision/latest?cb=20200328233218
Monkey D. Garp,92.0,68.0,Marines (semi-retired),East Blue ,"Garp the Fist,Hero of the Marines,Demon/Devil",287.0,0,,,True,False,True,https://static.wikia.nocookie.net/onepiece/images/e/e6/Monkey_D._Garp_Portrait.png/revision/latest?cb=20200112090224
Monda,306.0,209.0,Foxy Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/7/71/Monda_Portrait.png/revision/latest?cb=20130823143055
Monjiro,926.0,918.0,Kozuki Family,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/d/de/Monjiro_Portrait.png/revision/latest?cb=20200119032101
Momoo,73.0,31.0,Arlong Pirates (former),Grand Line,Momoo the Sea Cow,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/2/20/Momoo_Portrait.png/revision/latest?cb=20191227013503
Monet,657.0,581.0,Caesar Clown (espionage),North Blue,,227.0,0,Yuki Yuki no Mi,Logia,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/58/Monet_Portrait.png/revision/latest?cb=20220102215142
Monkey D. Dragon,100.0,52.0,Revolutionary Army,East Blue ,Rebellious Dragon,256.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/4/41/Monkey_D._Dragon_Portrait.png/revision/latest?cb=20231217032535
Momonga,420.0,302.0,Marines G-1 Branch,Grand Line,,251.0,0,,,False,False,True,https://static.wikia.nocookie.net/onepiece/images/1/1c/Momonga_Portrait.png/revision/latest?cb=20200426072634
Mohji,9.0,6.0,Cross Guild,East Blue,"Beast Tamer,Beast Breaker",197.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/b5/Mohji_Portrait.png/revision/latest?cb=20210112235203
Moda,278.0,381.0,Revolutionary Army,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/c/c8/Moda_Portrait.png/revision/latest?cb=20200509114214
Mochi,274.0,180.0,Angel Island,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/9/90/Mochi_Portrait.png/revision/latest?cb=20130915175517
Mocha,657.0,582.0,,Grand Line ,,692.0,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/5/5f/Mocha_Portrait.png/revision/latest?cb=20150506210104
MocDonald,445.0,340.0,Thriller Bark Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/a7/MocDonald_Portrait.png/revision/latest?cb=20200119074227
Moai,1040.0,,Kid Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/b/bb/Moai_Portrait.png/revision/latest?cb=20230702192815
Mizuta Madaisuki,487.0,379.0,Rumbar Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/6/61/Mizuta_Madaisuki_Portrait.png/revision/latest?cb=20200420084003
Mizuta Mawaritosuki,488.0,379.0,Rumbar Pirates,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/1/11/Mizuta_Mawaritosuki_Portrait.png/revision/latest?cb=20200420084101
Mizuira,391.0,275.0,Ohara,,,,0,,,False,False,False,https://static.wikia.nocookie.net/onepiece/images/a/ab/Mizuira_Portrait.png/revision/latest?cb=20200420083540
